|ACCOCI|ASSETS|ASSETSC|ASSETSNC|BVPS|CAPEX|CASHNEQ|CASHNEQUSD|COR|CURRENTRATIO|DE|DEBT|DEBTUSD|DEPAMOR|DILUTIONRATIO|DPS|Date|EBIT|EBITDA|EBITDAUSD|EBITUSD|EBT|EPS|EPSDIL|EPSUSD|EQUITY|EQUITYUSD|FCF|FCFPS|GP|INTANGIBLES|INTEXP|INVCAP|INVENTORY|LIABILITIES|LIABILITIESC|LIABILITIESNC|NCF|NCFCOMMON|NCFDEBT|NCFDIV|NCFF|NCFI|NCFO|NCFX|NETINC|NETINCCMN|NETINCCMNUSD|NETINCDIS|PAYABLES|PREFDIVIS|RECEIVABLES|RETEARN|REVENUE|REVENUEUSD|RND|SGNA|SHARESWA|SHARESWADIL|SYMBOL|TANGIBLES|TAXEXP|TBVPS|WORKINGCAPITAL
4|67000.0|98179000.0|75636000.0|22543000.0|0.9703265|0.0|15579000.0|15579000.0|0.0|3.47703765|0.61942071|1700000.0|1700000.0|864000.0|1.0|0.0|2013-12-31|-24568000.0|-23704000.0|-23704000.0|-24568000.0|-24600000.0|-0.39|-0.39|-0.39|60626000.0|60626000.0|-33680000.0|-0.5390524999999999|15914000.0|0.0|32000.0|62547000.0|0.0|37553000.0|21753000.0|15800000.0|1252000.0|289000.0|0.0|0.0|289000.0|34643000.0|-33680000.0|0.0|-24600000.0|-24600000.0|-24600000.0|0.0|8470000.0|0.0|0.0|-444952000.0|15914000.0|15914000.0|27555000.0|12836000.0|62480000.0|62480000.0|ARQL|98179000.0|0.0|1.57136684|53883000.0
5|-10000.0|63394000.0|61101000.0|2293000.0|0.64740447|500000.0|12525000.0|12525000.0|0.0|3.34305411|0.56354668|0.0|0.0|603000.0|1.0|0.0|2014-12-31|-23356000.0|-22753000.0|-22753000.0|-23356000.0|-23391000.0|-0.37|-0.37|-0.37|40545000.0|40545000.0|-31282000.0|-0.49949702|11254000.0|0.0|35000.0|32592000.0|0.0|22849000.0|18277000.0|4572000.0|-3054000.0|105000.0|-1700000.0|0.0|-1595000.0|30323000.0|-31782000.0|0.0|-23391000.0|-23391000.0|-23391000.0|0.0|6947000.0|0.0|0.0|-468343000.0|11254000.0|11254000.0|22271000.0|12154000.0|62627000.0|62627000.0|ARQL|63394000.0|0.0|1.01224711|42824000.0
6|3000.0|40004000.0|39486000.0|518000.0|0.46457458|-17000.0|13983000.0|13983000.0|0.0|3.64766744|0.37098598|0.0|0.0|161000.0|1.0|0.0|2015-12-31|-13774000.0|-13613000.0|-13613000.0|-13774000.0|-13774000.0|-0.22|-0.22|-0.22|29179000.0|29179000.0|-22177000.0|-0.35309196|11239000.0|0.0|0.0|15196000.0|0.0|10825000.0|10825000.0|0.0|1458000.0|134000.0|0.0|0.0|134000.0|23484000.0|-22160000.0|0.0|-13774000.0|-13774000.0|-13774000.0|0.0|6234000.0|0.0|0.0|-482117000.0|11239000.0|11239000.0|15561000.0|9830000.0|62808000.0|62808000.0|ARQL|40004000.0|0.0|0.63692523|28661000.0
0|40839.0|126693608.0|||8.40330359|0.0|6952611.0|6952611.0|0.0||4.89516738|46388602.0|46388602.0|0.0|1.0|0.0|2009-12-31|-1543617.0|-1543617.0|-1543617.0|-1543617.0|-1543617.0|-0.88|-0.88|-0.88|21491096.0|21491096.0|-2606826.0|-1.01930354|483308.0|0.0|0.0|166129599.0|0.0|105202512.0|||6651245.0|-226478058.0|46388602.0|-23368.0|69694525.0|-60436454.0|-2606826.0|0.0|-1149427.0|-1149427.0|-1149427.0|0.0|58813910.0|0.0|0.0|-1197174.0|483308.0|483308.0|0.0|28523.0|2557458.0|2557458.0|ARR|126693608.0|-394190.0|49.53888119|
1|-4229530.0|1209223950.0|||148.54530958|0.0|40024510.0|40024510.0|0.0||10.12353766|971675658.0|971675658.0|0.0|1.0|12.16|2010-12-31|6385857.0|6385857.0|6385857.0|6385857.0|6385857.0|8.96|8.96|8.96|108708577.0|108708577.0|9165000.0|12.52355426|8069000.0|0.0|0.0|2140875098.0|0.0|1100515373.0|||28691000.0|94117000.0|925287000.0|-8908000.0|1010496000.0|-990970000.0|9165000.0|0.0|6536857.0|6536857.0|6536857.0|0.0|126258367.0|0.0|0.0|-3826510.0|8069000.0|8069000.0|0.0|456000.0|731821.0|731821.0|ARR|1209223950.0|-151000.0|1652.34934499|
2|48748000.0|6207747000.0|||81.61432793|0.0|399571000.0|399571000.0|0.0||8.90693833|5335962000.0|5335962000.0|0.0|1.0|11.28|2011-12-31|-9391054.0|-9391054.0|-9391054.0|-9391054.0|-9391054.0|-1.2|-1.2|-1.2|626606000.0|626606000.0|118072000.0|15.37867005|320000.0|0.0|0.0|11144138000.0|0.0|5581141000.0|||217028000.0|561822000.0|4364286000.0|-87296000.0|4838812000.0|-4739856000.0|118072000.0|0.0|-9442054.0|-9442054.0|-9442054.0|0.0|123452000.0|0.0|382931000.0|-100878000.0|320000.0|320000.0|0.0|1930000.0|7677647.0|7677647.0|ARR|6207747000.0|51000.0|808.54811376|
3|230564000.0|20878878000.0|||82.55800954|0.0|771282000.0|771282000.0|0.0||8.04718961|18366095000.0|18366095000.0|0.0|1.00284402|9.6|2012-12-31|222282000.0|222282000.0|222282000.0|222282000.0|222282000.0|7.92|7.84|7.92|2307775000.0|2307775000.0|343681000.0|12.29479446|247656000.0|0.0|0.0|38473691000.0|0.0|18571103000.0|||518910000.0|1498233000.0|13029063000.0|-269503000.0|14304601000.0|-14129372000.0|343681000.0|0.0|222306000.0|220342000.0|220342000.0|0.0|14468000.0|1964000.0|668244000.0|-149298000.0|247656000.0|247656000.0|0.0|3847000.0|27953375.0|28032875.0|ARR|20878878000.0|-24000.0|746.91796608|
4|-190480000.0|15732517000.0|||41.91974247|0.0|496478000.0|496478000.0|0.0||7.27492389|13158133000.0|13158133000.0|0.0|1.0|6.48|2013-12-31|-187054000.0|-187054000.0|-187054000.0|-187054000.0|-187054000.0|-4.4|-4.4|-4.4|1901228000.0|1901228000.0|369106000.0|8.13833399|-149903000.0|0.0|0.0|28394172000.0|0.0|13831289000.0|||-274804000.0|385554000.0|-5214591000.0|-292592000.0|-4979401000.0|4335491000.0|369106000.0|0.0|-187044000.0|-201257000.0|-201257000.0|0.0|182516000.0|14213000.0|0.0|-643138000.0|-149903000.0|-149903000.0|0.0|6358000.0|45354000.0|45354000.0|ARR|15732517000.0|-10000.0|346.88267848|
5|84354000.0|16285798000.0|||39.17434048|0.0|494561000.0|494561000.0|0.0||8.30994214|13888933000.0|13888933000.0|0.0|1.0|4.8|2014-12-31|-179048000.0|-179048000.0|-179048000.0|-179048000.0|-179048000.0|-4.32|-4.32|-4.32|1749291000.0|1749291000.0|315100000.0|7.0564786999999995|-141450000.0|0.0|0.0|29680170000.0|0.0|14536507000.0|||-1917000.0|-5487000.0|730417000.0|-215163000.0|479459000.0|-796476000.0|315100000.0|0.0|-179048000.0|-194668000.0|-194668000.0|0.0|461941000.0|15620000.0|260598000.0|-1052969000.0|-141450000.0|-141450000.0|0.0|6531000.0|44654000.0|44654000.0|ARR|16285798000.0|0.0|364.71084337|
6|-67302000.0|13055277000.0|||28.63875643|0.0|289925000.0|289925000.0|0.0||9.65592499|11578205000.0|11578205000.0|0.0|1.0|3.89|2015-12-31|-31205000.0|-31205000.0|-31205000.0|-31205000.0|-31205000.0|-1.09|-1.09|-1.09|1225166000.0|1225166000.0|238255000.0|5.56930809|5744000.0|0.0|0.0|24343557000.0|0.0|11830111000.0|||-204636000.0|-144795000.0|-2311440000.0|-167142000.0|-2638999000.0|2196108000.0|238255000.0|0.0|-31205000.0|-46827000.0|-46827000.0|0.0|18605000.0|15622000.0|0.0|-1266938000.0|5744000.0|5744000.0|0.0|5408000.0|42780000.0|42780000.0|ARR|13055277000.0|0.0|305.17244039|
0|0.0|358895000.0|13243000.0|345652000.0|12.23155353|-17576000.0|474000.0|474000.0|35851000.0|0.36261329|3.15497839|133704000.0|133704000.0|6556000.0|1.00778106|0.72|2009-12-31|19340000.0|25896000.0|25896000.0|19340000.0|12122000.0|0.97|0.97|0.97|91174000.0|91174000.0|-4014000.0|-0.53850282|25061000.0|0.0|7218000.0|455604000.0|1220000.0|287652000.0|36521000.0|251131000.0|-2420000.0|1399000.0|3563000.0|-5379000.0|1551000.0|-17533000.0|13562000.0|0.0|7262000.0|7262000.0|7262000.0|0.0|3696000.0|0.0|9023000.0|15577000.0|60912000.0|60912000.0|0.0|0.0|7454000.0|7512000.0|ARTNA|358895000.0|4860000.0|48.14797424|-23278000.0
1|0.0|371529000.0|14033000.0|357496000.0|12.59044594|-19703000.0|179000.0|179000.0|38503000.0|0.33503641|3.12149749|136417000.0|136417000.0|7032000.0|1.00807199|0.75|2010-12-31|19997000.0|27029000.0|27029000.0|19997000.0|12702000.0|1.01|1.0|1.01|95146000.0|95146000.0|-1525000.0|-0.20179966|26382000.0|0.0|7295000.0|465882000.0|1246000.0|296998000.0|41885000.0|255113000.0|-295000.0|1918000.0|2713000.0|-5677000.0|1169000.0|-19642000.0|18178000.0|0.0|7620000.0|7620000.0|7620000.0|0.0|3401000.0|0.0|8708000.0|17520000.0|64885000.0|64885000.0|0.0|0.0|7557000.0|7618000.0|ARTNA|371529000.0|5082000.0|49.16355697|-27852000.0
2|0.0|378737000.0|13250000.0|365487000.0|13.91245999|-15787000.0|311000.0|311000.0|39270000.0|0.53730738|2.66760179|120362000.0|120362000.0|7410000.0|1.00467865|0.76|2011-12-31|18689000.0|26099000.0|26099000.0|18689000.0|11400000.0|0.83|0.83|0.83|112997000.0|112997000.0|3435000.0|0.42292539|25800000.0|0.0|7289000.0|474128000.0|1483000.0|301431000.0|24660000.0|276771000.0|132000.0|17176000.0|-16055000.0|-6191000.0|-3358000.0|-15732000.0|19222000.0|0.0|6746000.0|6746000.0|6746000.0|0.0|2784000.0|0.0|8633000.0|18075000.0|65070000.0|65070000.0|0.0|0.0|8122000.0|8160000.0|ARTNA|378737000.0|4654000.0|46.63100222|-11410000.0
3|0.0|391714000.0|13480000.0|378234000.0|13.63720286|-20546000.0|617000.0|617000.0|40162000.0|0.54051887|2.62621425|118835000.0|118835000.0|7930000.0|1.00588507|0.79|2012-12-31|23507000.0|31437000.0|31437000.0|23507000.0|16462000.0|1.14|1.13|1.14|118180000.0|118180000.0|2827000.0|0.32621740000000005|30401000.0|0.0|7045000.0|484993000.0|1353000.0|310366000.0|24939000.0|285427000.0|306000.0|2079000.0|-1527000.0|-6850000.0|-2550000.0|-20517000.0|23373000.0|0.0|9846000.0|9846000.0|9846000.0|0.0|3499000.0|0.0|8725000.0|21071000.0|70563000.0|70563000.0|0.0|0.0|8666000.0|8717000.0|ARTNA|391714000.0|6616000.0|45.20124625|-11459000.0
4|0.0|403832000.0|13254000.0|390578000.0|13.8860269|-21188000.0|422000.0|422000.0|40750000.0|0.51848375|2.59337963|117720000.0|117720000.0|8251000.0|1.00706633|0.82|2013-12-31|20944000.0|29195000.0|29195000.0|20944000.0|13889000.0|0.95|0.94|0.95|121836000.0|121836000.0|-166000.0|-0.01891953|28323000.0|0.0|7055000.0|495567000.0|1485000.0|315967000.0|25563000.0|290404000.0|-195000.0|2439000.0|-1115000.0|-7207000.0|-62000.0|-21155000.0|21022000.0|0.0|8301000.0|8301000.0|8301000.0|0.0|4140000.0|0.0|8124000.0|22165000.0|69073000.0|69073000.0|0.0|0.0|8774000.0|8836000.0|ARTNA|403832000.0|5588000.0|46.02598587|-12309000.0
5|0.0|422213000.0|16648000.0|405565000.0|14.13833859|-23730000.0|243000.0|243000.0|41371000.0|0.55140435|2.62556427|124831000.0|124831000.0|8673000.0|1.0047276|0.85|2014-12-31|23274000.0|31947000.0|31947000.0|23274000.0|15881000.0|1.07|1.07|1.07|125605000.0|125605000.0|-5381000.0|-0.60569563|31094000.0|0.0|7393000.0|516609000.0|1890000.0|329784000.0|30192000.0|299592000.0|-179000.0|1651000.0|7111000.0|-7523000.0|5167000.0|-23695000.0|18349000.0|0.0|9506000.0|9506000.0|9506000.0|0.0|3783000.0|0.0|8379000.0|24148000.0|72465000.0|72465000.0|0.0|0.0|8884000.0|8926000.0|ARTNA|422213000.0|6375000.0|47.52510131|-13544000.0
6|0.0|431626000.0|14444000.0|417182000.0|14.76908482|-20694000.0|209000.0|209000.0|42821000.0|0.64473508|2.5071903|115969000.0|115969000.0|8837000.0|1.00502232|0.87|2015-12-31|26087000.0|34924000.0|34924000.0|26087000.0|19089000.0|1.26|1.26|1.26|132331000.0|132331000.0|7591000.0|0.84720982|34203000.0|0.0|6998000.0|524983000.0|1713000.0|331779000.0|22403000.0|309376000.0|-34000.0|3049000.0|-8862000.0|-7811000.0|-7673000.0|-20646000.0|28285000.0|0.0|11305000.0|11305000.0|11305000.0|0.0|4914000.0|0.0|7885000.0|27642000.0|77024000.0|77024000.0|0.0|0.0|8960000.0|9005000.0|ARTNA|431626000.0|7784000.0|48.17254464|-7959000.0
0|0.0|23919749.0|16726088.0|7193661.0|3.17451142|-379737.0|387218.0|387218.0|20923886.0|3.45358559|0.88828923|8708456.0|8708456.0|656118.0||0.06|2009-11-30|1723300.0|2379418.0|2379418.0|1723300.0|1215155.0|0.19|0.19|0.19|12667418.0|12667418.0|1167959.0|0.29269573|5372247.0|555000.0|508145.0|26842879.0|11928234.0|11252331.0|4843108.0|6409223.0|283768.0|15440.0|-660210.0|-239421.0|-884191.0|-379737.0|1547696.0|0.0|762250.0|762250.0|762250.0|0.0|439127.0|0.0|2489734.0|10408228.0|26296133.0|26296133.0|358132.0|4305726.0|3990352.0||ARTW|23364749.0|452905.0|5.85531026|11882980.0
1|0.0|26777562.0|17930056.0|8847506.0|3.40328327|-2043284.0|317103.0|317103.0|22142242.0|2.90772361|0.97032094|9152044.0|9152044.0|715885.0|1.00461193|0.06|2010-11-30|1981190.0|2697075.0|2697075.0|1981190.0|1557923.0|0.26|0.26|0.26|13590457.0|13590457.0|1550228.0|0.38820365|6809136.0|495000.0|423267.0|28951148.0|13795816.0|13187105.0|6166355.0|7020750.0|-70115.0|81240.0|443588.0|-240020.0|284808.0|-3948435.0|3593512.0|0.0|1053497.0|1053497.0|1053497.0|0.0|1008688.0|0.0|2750363.0|11221705.0|28951378.0|28951378.0|417521.0|4496587.0|3993337.0|4011754.0|ARTW|26282562.0|504426.0|6.58160381|11763701.0
2|0.0|25855077.0|16695555.0|9159522.0|3.6659587999999994|-859324.0|118924.0|118924.0|20612750.0|3.65291623|0.75520213|7845086.0|7845086.0|780169.0|1.00773282|0.06|2011-11-30|2009472.0|2789641.0|2789641.0|2009472.0|1580934.0|0.31|0.31|0.31|14730541.0|14730541.0|1508762.0|0.37548243|7007010.0|435000.0|428538.0|28575766.0|13249105.0|11124536.0|4570473.0|6554063.0|-198179.0|74429.0|-1306958.0|-241551.0|-1474080.0|-1092185.0|2368086.0|0.0|1248895.0|1248895.0|1248895.0|0.0|341738.0|0.0|2195099.0|12229049.0|27619760.0|27619760.0|433766.0|4643480.0|4018196.0|4049268.0|ARTW|25420077.0|332039.0|6.32624118|12125082.0
3|0.0|31228676.0|20125762.0|11102914.0|4.23325893|-799598.0|1546609.0|1546609.0|26424567.0|3.37736954|0.82931696|8466134.0|8466134.0|852910.0|1.0041841|0.1|2012-11-30|4401621.0|5254531.0|5254531.0|4401621.0|3988027.0|0.66|0.66|0.66|17071222.0|17071222.0|4204673.0|1.04265937|10032263.0|993729.0|413594.0|31195467.0|14327482.0|14157454.0|5959005.0|8198449.0|1427681.0|9110.0|621048.0|-403585.0|226573.0|-3803163.0|5004271.0|0.0|2665087.0|2665087.0|2665087.0|0.0|654322.0|0.0|2880065.0|14490551.0|36456830.0|36456830.0|331061.0|5373377.0|4032643.0|4049516.0|ARTW|30234947.0|1322940.0|7.49755111|14166757.0
4|0.0|32767621.0|19751372.0|13016249.0|4.52878058|-6590.0|207950.0|207950.0|25860107.0|2.71725407|0.79115345|10830923.0|10830923.0|704457.0|1.00254015|0.1|2013-11-30|2502484.0|3206941.0|3206941.0|2502484.0|2205844.0|0.38|0.38|0.38|18294145.0|18294145.0|-8934.0|-0.00221164|8366446.0|993729.0|296640.0|35127993.0|14922525.0|14473476.0|7268872.0|7204604.0|-1338659.0|46390.0|2364789.0|-404655.0|2006524.0|-3342839.0|-2344.0|0.0|1551376.0|1551376.0|1551376.0|0.0|806207.0|0.0|3042141.0|15637272.0|34226553.0|34226553.0|514086.0|6035220.0|4039530.0|4049791.0|ARTW|31773892.0|654468.0|7.86573983|12482500.0
5|0.0|32846342.0|20065961.0|12780381.0|4.75608356|-617208.0|511716.0|511716.0|27445242.0|3.08527814|0.70615671|9802332.0|9802332.0|906702.0|1.00121226|0.0|2014-11-30|1654404.0|2561106.0|2561106.0|1654404.0|1302505.0|0.23|0.23|0.23|19251656.0|19251656.0|1324597.0|0.32723907|8724569.0|993729.0|351899.0|34639452.0|15089280.0|13594686.0|6503777.0|7090909.0|303766.0|7760.0|-1028591.0|0.0|-1020831.0|-617208.0|1941805.0|0.0|935247.0|935247.0|935247.0|0.0|874653.0|0.0|2979377.0|16572519.0|36169811.0|36169811.0|482057.0|6577674.0|4047796.0|4052703.0|ARTW|31852613.0|367258.0|7.86912507|13562184.0
6|0.0|31331608.0|19962319.0|11369289.0|4.56336195|-253637.0|447231.0|447231.0|20952109.0|2.72036098|0.69178373|9066217.0|9066217.0|929180.0|1.0|0.05|2015-11-30|-535607.0|393573.0|393573.0|-535607.0|-865062.0|-0.14|-0.14|-0.14|18519866.0|18519866.0|31398.0|0.00773658|6983682.0|375000.0|329455.0|32237480.0|15184436.0|12811742.0|7338114.0|5473628.0|-64381.0|0.0|106653.0|-202432.0|-95779.0|-253637.0|285035.0|0.0|-557842.0|-557842.0|-557842.0|0.0|495867.0|0.0|2089200.0|15812245.0|27935791.0|27935791.0|500820.0|6886525.0|4058382.0|4058382.0|ARTW|30956608.0|-307220.0|7.62782015|12624205.0
0|1536503.0|84117879.0|37212010.0|46905869.0|4.02413055|-1492786.0|1901525.0|1901525.0|54414921.0|1.70340438|0.63590428|8293050.0|8293050.0|2719260.0|1.0|0.0|2009-12-31|-997458.0|1721802.0|1721802.0|-997458.0|-2248843.0|-0.24|-0.24|-0.24|51419805.0|51419805.0|527164.0|0.04125602|20119530.0|38329273.0|1251385.0|30334461.0|12335037.0|32698074.0|21845670.0|10852404.0|-2420837.0|-563556.0|-792039.0|0.0|-1355595.0|-3085192.0|2019950.0|21003.0|-3053809.0|-3053809.0|-3053809.0|0.0|11388679.0|0.0|21373739.0|-169788022.0|74534451.0|74534451.0|1326755.0|17167093.0|12777867.0|12777867.0|ARTX|45788606.0|804966.0|3.5834311000000003|15366340.0
1|2139739.0|83636939.0|36177570.0|47459369.0|3.94499513|-1714910.0|5800485.0|5800485.0|37312276.0|1.74090512|0.59355901|3896033.0|3896033.0|2727347.0|1.0|0.0|2010-12-31|-1174214.0|1553133.0|1553133.0|-1174214.0|-1035010.0|-0.07|-0.07|-0.07|52484369.0|52484369.0|7481628.0|0.56235764|16925538.0|35744835.0|-139204.0|25206755.0|7768149.0|31152570.0|20780897.0|10371673.0|4333225.0|-193592.0|-2642696.0|0.0|-2891393.0|-1971920.0|9196538.0|192152.0|-917219.0|-917219.0|-917219.0|0.0|9081350.0|0.0|16446625.0|-170705241.0|54237814.0|54237814.0|1428779.0|14511985.0|13304039.0|13304039.0|ARTX|47892104.0|-117791.0|3.59981687|15396673.0
2|1370224.0|81101945.0|38599280.0|42502665.0|2.93510818|-3027326.0|2324163.0|2324163.0|45950930.0|1.3601482|0.97206161|7742829.0|7742829.0|3009040.0|1.0|0.0|2011-12-31|-9587388.0|-6578348.0|-6578348.0|-9587388.0|-9918394.0|-0.82|-0.82|-0.82|41125462.0|41125462.0|-8843908.0|-0.63118626|16184648.0|33574302.0|331006.0|24567578.0|9503171.0|39976483.0|28378731.0|11597752.0|-3946931.0|-113298.0|4438811.0|0.0|4619022.0|-2749371.0|-5816582.0|-97961.0|-11527005.0|-11527005.0|-11527005.0|6563844.0|10328260.0|0.0|19118308.0|-182232246.0|62135578.0|62135578.0|1401868.0|15932746.0|14011566.0|14011566.0|ARTX|47527643.0|1608611.0|3.39202934|10220549.0
3|1234861.0|77880018.0|36382223.0|41497795.0|2.61126756|-1271119.0|1580627.0|1580627.0|62141038.0|1.37433856|1.02701156|11669535.0|11669535.0|2272717.0|1.0|0.0|2012-12-31|-1840535.0|432182.0|432182.0|-1840535.0|-2388521.0|-0.21|-0.21|-0.21|38421102.0|38421102.0|-5674323.0|-0.38565202|17909396.0|32800571.0|547986.0|28695822.0|10033525.0|39458916.0|26472533.0|12986383.0|-499462.0|0.0|3926211.0|0.0|3532897.0|370845.0|-4403204.0|-212471.0|-3016677.0|-3016677.0|-3016677.0|988283.0|11409237.0|0.0|24247649.0|-185248923.0|80050434.0|80050434.0|2043718.0|15540675.0|14713583.0|14713583.0|ARTX|45079447.0|628156.0|3.06379806|9909690.0
4|1862629.0|80654642.0|38600998.0|42053644.0|2.90631317|-1678887.0|5821325.0|5821325.0|64480140.0|2.11689673|0.68111141|1925730.0|1925730.0|2287551.0|1.0|0.0|2013-12-31|3687927.0|5975478.0|5975478.0|3687927.0|3205071.0|0.13|0.12|0.13|47976976.0|47976976.0|8521983.0|0.51623828|24091288.0|32083905.0|482856.0|26440432.0|10074766.0|32677666.0|18234710.0|14442956.0|3877167.0|6338449.0|-10666269.0|0.0|-4377454.0|-1946249.0|10200870.0|256983.0|2152351.0|2152351.0|2152351.0|121619.0|11119249.0|0.0|22280391.0|-183096572.0|88571428.0|88571428.0|2955883.0|16504664.0|16507848.0|16507848.0|ARTX|48570737.0|1052720.0|2.94228157|20366288.0
5|657040.0|124739347.0|56028414.0|68710933.0|3.02515905|-2474948.0|11291784.0|11291784.0|70854737.0|1.99265687|0.87986595|21348328.0|21348328.0|4255246.0|1.02747905|0.0|2014-12-31|6018287.0|10273533.0|10273533.0|6018287.0|4510798.0|0.16|0.15|0.16|66355448.0|66355448.0|4927692.0|0.22465453|32707612.0|57262584.0|1507489.0|49415865.0|9811783.0|58383899.0|28117442.0|30266457.0|5967833.0|10469131.0|19422598.0|0.0|29891729.0|-31326536.0|7402640.0|-497374.0|3486961.0|3486961.0|3486961.0|0.0|15877296.0|0.0|34711901.0|-179609611.0|103562349.0|103562349.0|3322449.0|23182696.0|21934532.0|22537272.0|ARTX|67476763.0|1023837.0|3.07628004|27910972.0
6|671674.0|117493016.0|50847562.0|66645454.0|2.7038202|-1586181.0|10608420.0|10608420.0|68456322.0|1.89897393|0.83447055|20278960.0|20278960.0|4895518.0|1.0|0.0|2015-12-31|-631959.0|4263559.0|4263559.0|-631959.0|-1784080.0|-0.12|-0.12|-0.12|64047371.0|64047371.0|2765735.0|0.11675811|28117625.0|54797757.0|1152121.0|45589464.0|9607836.0|53445645.0|26776335.0|26669310.0|-657190.0|0.0|-1069368.0|0.0|-3569368.0|-1439738.0|4351916.0|-26174.0|-2945026.0|-2945026.0|-2945026.0|0.0|11474082.0|0.0|30564724.0|-182554637.0|96573947.0|96573947.0|3969419.0|21712448.0|23687733.0|23687733.0|ARTX|62695259.0|1160946.0|2.64673952|24071227.0
0|229019000.0|7762366000.0|5839628000.0|1922738000.0|24.34858097|-120363000.0|1137007000.0|1137007000.0|12933207000.0|1.75246005|1.66099947|1399233000.0|1399233000.0|67027000.0|1.00575125|0.0|2009-12-31|272213000.0|339240000.0|339240000.0|272213000.0|188928000.0|1.03|1.03|1.03|2916960000.0|2916960000.0|729492000.0|6.08924875|1750894000.0|926296000.0|83285000.0|3766050000.0|1397668000.0|4845069000.0|3332246000.0|1512823000.0|685735000.0|1756000.0|113628000.0|0.0|113653000.0|-290699000.0|849855000.0|12926000.0|123512000.0|123512000.0|123512000.0|0.0|2763237000.0|0.0|3136141000.0|1694517000.0|14684101000.0|14684101000.0|0.0|1305566000.0|119800000.0|120489000.0|ARW|6836070000.0|65416000.0|57.06235392|2507382000.0
1|207914000.0|9600538000.0|7085834000.0|2514704000.0|27.55320051|-95283000.0|926321000.0|926321000.0|16326069000.0|1.63146156|1.95292592|1822413000.0|1822413000.0|77352000.0|1.01339017|0.0|2010-12-31|755579000.0|832931000.0|832931000.0|755579000.0|679008000.0|4.06|4.01|4.06|3251195000.0|3251195000.0|125489000.0|1.06349314|2418607000.0|1647198000.0|76571000.0|4506189000.0|1908953000.0|6349343000.0|4343243000.0|2006100000.0|-210686000.0|-165593000.0|434555000.0|0.0|270884000.0|-682370000.0|220772000.0|-19972000.0|479630000.0|479630000.0|479630000.0|0.0|3644988000.0|0.0|4102870000.0|2174147000.0|18744676000.0|18744676000.0|0.0|1556986000.0|117997000.0|119577000.0|ARW|7953340000.0|199378000.0|67.40290007|2742591000.0
2|158550000.0|9829079000.0|7024591000.0|2804488000.0|32.17550537|-113941000.0|396887000.0|396887000.0|18441661000.0|1.7743673999999998|1.67733288|1961666000.0|1961666000.0|103482000.0|1.0167244|0.0|2011-12-31|915266000.0|1018748000.0|1018748000.0|915266000.0|809295000.0|5.25|5.17|5.25|3668812000.0|3668812000.0|6942000.0|0.06088139|2948603000.0|1866096000.0|105971000.0|5568835000.0|1963910000.0|6153819000.0|3958927000.0|2194892000.0|-529434000.0|-150379000.0|128504000.0|0.0|-13919000.0|-646509000.0|120883000.0|10111000.0|598810000.0|598810000.0|598810000.0|0.0|3264088000.0|0.0|4482117000.0|2772957000.0|21390264000.0|21390264000.0|0.0|1892592000.0|114025000.0|115932000.0|ARW|7962983000.0|210485000.0|69.83541329|3065664000.0
3|145137000.0|10785687000.0|7715301000.0|3070386000.0|36.46303552|-112224000.0|409684000.0|409684000.0|17667842000.0|1.57127688|1.70674017|1951835000.0|1951835000.0|115350000.0|1.01681618|0.0|2012-12-31|811850000.0|927200000.0|927200000.0|811850000.0|709974000.0|4.64|4.56|4.64|3983222000.0|3983222000.0|562809000.0|5.15204138|2737286000.0|2125736000.0|101876000.0|5291891000.0|2052720000.0|6798325000.0|4910211000.0|1888114000.0|12797000.0|-247498000.0|-15212000.0|0.0|-257681000.0|-409142000.0|675033000.0|4587000.0|506332000.0|506332000.0|506332000.0|0.0|3769268000.0|0.0|4923898000.0|3279289000.0|20405128000.0|20405128000.0|0.0|1849534000.0|109240000.0|111077000.0|ARW|8659951000.0|203642000.0|79.27454229|2805090000.0
